timestamp,client_id,operation,target,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation
1789719032.1402628,client_mr,READ_PRIMARY,primary,206,206,205,majority,majority,True,normal_codexrun,0.49,True,False
1789719032.140807,client_mr,READ_SECONDARY,session_secondary,206,206,206,majority,majority,True,normal_codexrun,0.54,True,False
1789719032.149952,client_mr,READ_PRIMARY,primary,207,207,206,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.150209,client_mr,READ_SECONDARY,session_secondary,207,207,207,majority,majority,True,normal_codexrun,0.25,True,False
1789719032.158952,client_mr,READ_PRIMARY,primary,208,208,207,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.1592488,client_mr,READ_SECONDARY,session_secondary,208,208,208,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.173227,client_mr,READ_PRIMARY,primary,209,209,208,majority,majority,True,normal_codexrun,0.46,True,False
1789719032.173664,client_mr,READ_SECONDARY,session_secondary,209,209,209,majority,majority,True,normal_codexrun,0.43,True,False
1789719032.1849349,client_mr,READ_PRIMARY,primary,210,210,209,majority,majority,True,normal_codexrun,0.3,True,False
1789719032.185365,client_mr,READ_SECONDARY,session_secondary,210,210,210,majority,majority,True,normal_codexrun,0.43,True,False
1789719032.194983,client_mr,READ_PRIMARY,primary,211,211,210,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.195316,client_mr,READ_SECONDARY,session_secondary,211,211,211,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.2060318,client_mr,READ_PRIMARY,primary,212,212,211,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.206416,client_mr,READ_SECONDARY,session_secondary,212,212,212,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.2179031,client_mr,READ_PRIMARY,primary,213,213,212,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.218257,client_mr,READ_SECONDARY,session_secondary,213,213,213,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.228586,client_mr,READ_PRIMARY,primary,214,214,213,majority,majority,True,normal_codexrun,0.56,True,False
1789719032.2293918,client_mr,READ_SECONDARY,session_secondary,214,214,214,majority,majority,True,normal_codexrun,0.8,True,False
1789719032.235938,client_mr,READ_PRIMARY,primary,215,215,214,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.236305,client_mr,READ_SECONDARY,session_secondary,215,215,215,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.250394,client_mr,READ_PRIMARY,primary,216,216,215,majority,majority,True,normal_codexrun,1.57,True,False
1789719032.250918,client_mr,READ_SECONDARY,session_secondary,216,216,216,majority,majority,True,normal_codexrun,0.51,True,False
1789719032.262152,client_mr,READ_PRIMARY,primary,217,217,216,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.2625542,client_mr,READ_SECONDARY,session_secondary,217,217,217,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.272178,client_mr,READ_PRIMARY,primary,218,218,217,majority,majority,True,normal_codexrun,0.44,True,False
1789719032.272591,client_mr,READ_SECONDARY,session_secondary,218,218,218,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.284095,client_mr,READ_PRIMARY,primary,219,219,218,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.284481,client_mr,READ_SECONDARY,session_secondary,219,219,219,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.296067,client_mr,READ_PRIMARY,primary,220,220,219,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.296445,client_mr,READ_SECONDARY,session_secondary,220,220,220,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.3092391,client_mr,READ_PRIMARY,primary,221,221,220,majority,majority,True,normal_codexrun,0.48,True,False
1789719032.30959,client_mr,READ_SECONDARY,session_secondary,221,221,221,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.321034,client_mr,READ_PRIMARY,primary,222,222,221,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.3214011,client_mr,READ_SECONDARY,session_secondary,222,222,222,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.333968,client_mr,READ_PRIMARY,primary,223,223,222,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.33432,client_mr,READ_SECONDARY,session_secondary,223,223,223,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.34781,client_mr,READ_PRIMARY,primary,224,224,223,majority,majority,True,normal_codexrun,1.47,True,False
1789719032.348827,client_mr,READ_SECONDARY,session_secondary,224,224,224,majority,majority,True,normal_codexrun,1.0,True,False
1789719032.3599098,client_mr,READ_PRIMARY,primary,225,225,224,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.360569,client_mr,READ_SECONDARY,session_secondary,225,225,225,majority,majority,True,normal_codexrun,0.65,True,False
1789719032.3710248,client_mr,READ_PRIMARY,primary,226,226,225,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.371371,client_mr,READ_SECONDARY,session_secondary,226,226,226,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.3864079,client_mr,READ_PRIMARY,primary,227,227,226,majority,majority,True,normal_codexrun,0.49,True,False
1789719032.386821,client_mr,READ_SECONDARY,session_secondary,227,227,227,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.397156,client_mr,READ_PRIMARY,primary,228,228,227,majority,majority,True,normal_codexrun,0.44,True,False
1789719032.39755,client_mr,READ_SECONDARY,session_secondary,228,228,228,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.411901,client_mr,READ_PRIMARY,primary,229,229,228,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.4122891,client_mr,READ_SECONDARY,session_secondary,229,229,229,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.422395,client_mr,READ_PRIMARY,primary,230,230,229,majority,majority,True,normal_codexrun,0.63,True,False
1789719032.422909,client_mr,READ_SECONDARY,session_secondary,230,230,230,majority,majority,True,normal_codexrun,0.51,True,False
1789719032.42986,client_mr,READ_PRIMARY,primary,231,231,230,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.430154,client_mr,READ_SECONDARY,session_secondary,231,231,231,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.439856,client_mr,READ_PRIMARY,primary,232,232,231,majority,majority,True,normal_codexrun,0.3,True,False
1789719032.440185,client_mr,READ_SECONDARY,session_secondary,232,232,232,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.45096,client_mr,READ_PRIMARY,primary,233,233,232,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.4512992,client_mr,READ_SECONDARY,session_secondary,233,233,233,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.462029,client_mr,READ_PRIMARY,primary,234,234,233,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.462373,client_mr,READ_SECONDARY,session_secondary,234,234,234,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.476053,client_mr,READ_PRIMARY,primary,235,235,234,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.47647,client_mr,READ_SECONDARY,session_secondary,235,235,235,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.488263,client_mr,READ_PRIMARY,primary,236,236,235,majority,majority,True,normal_codexrun,0.49,True,False
1789719032.4886668,client_mr,READ_SECONDARY,session_secondary,236,236,236,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.499228,client_mr,READ_PRIMARY,primary,237,237,236,majority,majority,True,normal_codexrun,0.48,True,False
1789719032.499613,client_mr,READ_SECONDARY,session_secondary,237,237,237,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.511063,client_mr,READ_PRIMARY,primary,238,238,237,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.511422,client_mr,READ_SECONDARY,session_secondary,238,238,238,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.521109,client_mr,READ_PRIMARY,primary,239,239,238,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.521479,client_mr,READ_SECONDARY,session_secondary,239,239,239,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.533199,client_mr,READ_PRIMARY,primary,240,240,239,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.5335622,client_mr,READ_SECONDARY,session_secondary,240,240,240,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.549073,client_mr,READ_PRIMARY,primary,241,241,240,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.5495,client_mr,READ_SECONDARY,session_secondary,241,241,241,majority,majority,True,normal_codexrun,0.42,True,False
1789719032.5589929,client_mr,READ_PRIMARY,primary,242,242,241,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.559361,client_mr,READ_SECONDARY,session_secondary,242,242,242,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.570882,client_mr,READ_PRIMARY,primary,243,243,242,majority,majority,True,normal_codexrun,0.3,True,False
1789719032.57125,client_mr,READ_SECONDARY,session_secondary,243,243,243,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.581057,client_mr,READ_PRIMARY,primary,244,244,243,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.5815098,client_mr,READ_SECONDARY,session_secondary,244,244,244,majority,majority,True,normal_codexrun,0.45,True,False
1789719032.594202,client_mr,READ_PRIMARY,primary,245,245,244,majority,majority,True,normal_codexrun,0.52,True,False
1789719032.594796,client_mr,READ_SECONDARY,session_secondary,245,245,245,majority,majority,True,normal_codexrun,0.59,True,False
1789719032.601844,client_mr,READ_PRIMARY,primary,246,246,245,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.602158,client_mr,READ_SECONDARY,session_secondary,246,246,246,majority,majority,True,normal_codexrun,0.31,True,False
1789719032.615992,client_mr,READ_PRIMARY,primary,247,247,246,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.616369,client_mr,READ_SECONDARY,session_secondary,247,247,247,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.626184,client_mr,READ_PRIMARY,primary,248,248,247,majority,majority,True,normal_codexrun,0.42,True,False
1789719032.6266198,client_mr,READ_SECONDARY,session_secondary,248,248,248,majority,majority,True,normal_codexrun,0.43,True,False
1789719032.638035,client_mr,READ_PRIMARY,primary,249,249,248,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.638442,client_mr,READ_SECONDARY,session_secondary,249,249,249,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.6500428,client_mr,READ_PRIMARY,primary,250,250,249,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.6504161,client_mr,READ_SECONDARY,session_secondary,250,250,250,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.662255,client_mr,READ_PRIMARY,primary,251,251,250,majority,majority,True,normal_codexrun,0.48,True,False
1789719032.662615,client_mr,READ_SECONDARY,session_secondary,251,251,251,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.674056,client_mr,READ_PRIMARY,primary,252,252,251,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.6743941,client_mr,READ_SECONDARY,session_secondary,252,252,252,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.689187,client_mr,READ_PRIMARY,primary,253,253,252,majority,majority,True,normal_codexrun,0.49,True,False
1789719032.6896079,client_mr,READ_SECONDARY,session_secondary,253,253,253,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.7010958,client_mr,READ_PRIMARY,primary,254,254,253,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.7014139,client_mr,READ_SECONDARY,session_secondary,254,254,254,majority,majority,True,normal_codexrun,0.31,True,False
1789719032.7119339,client_mr,READ_PRIMARY,primary,255,255,254,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.712311,client_mr,READ_SECONDARY,session_secondary,255,255,255,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.722131,client_mr,READ_PRIMARY,primary,256,256,255,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.722502,client_mr,READ_SECONDARY,session_secondary,256,256,256,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.734028,client_mr,READ_PRIMARY,primary,257,257,256,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.734415,client_mr,READ_SECONDARY,session_secondary,257,257,257,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.746037,client_mr,READ_PRIMARY,primary,258,258,257,majority,majority,True,normal_codexrun,0.35,True,False
1789719032.746469,client_mr,READ_SECONDARY,session_secondary,258,258,258,majority,majority,True,normal_codexrun,0.43,True,False
1789719032.7590778,client_mr,READ_PRIMARY,primary,259,259,258,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.759456,client_mr,READ_SECONDARY,session_secondary,259,259,259,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.771057,client_mr,READ_PRIMARY,primary,260,260,259,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.7714229,client_mr,READ_SECONDARY,session_secondary,260,260,260,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.7840698,client_mr,READ_PRIMARY,primary,261,261,260,majority,majority,True,normal_codexrun,0.86,True,False
1789719032.784856,client_mr,READ_SECONDARY,session_secondary,261,261,261,majority,majority,True,normal_codexrun,0.77,True,False
1789719032.795161,client_mr,READ_PRIMARY,primary,262,262,261,majority,majority,True,normal_codexrun,0.42,True,False
1789719032.795528,client_mr,READ_SECONDARY,session_secondary,262,262,262,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.807961,client_mr,READ_PRIMARY,primary,263,263,262,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.808308,client_mr,READ_SECONDARY,session_secondary,263,263,263,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.819403,client_mr,READ_PRIMARY,primary,264,264,263,majority,majority,True,normal_codexrun,0.69,True,False
1789719032.819828,client_mr,READ_SECONDARY,session_secondary,264,264,264,majority,majority,True,normal_codexrun,0.42,True,False
1789719032.8268979,client_mr,READ_PRIMARY,primary,265,265,264,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.827233,client_mr,READ_SECONDARY,session_secondary,265,265,265,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.836921,client_mr,READ_PRIMARY,primary,266,266,265,majority,majority,True,normal_codexrun,0.4,True,False
1789719032.837282,client_mr,READ_SECONDARY,session_secondary,266,266,266,majority,majority,True,normal_codexrun,0.36,True,False
1789719032.846955,client_mr,READ_PRIMARY,primary,267,267,266,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.84728,client_mr,READ_SECONDARY,session_secondary,267,267,267,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.8569632,client_mr,READ_PRIMARY,primary,268,268,267,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.857288,client_mr,READ_SECONDARY,session_secondary,268,268,268,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.875728,client_mr,READ_PRIMARY,primary,269,269,268,majority,majority,True,normal_codexrun,0.31,True,False
1789719032.8760362,client_mr,READ_SECONDARY,session_secondary,269,269,269,majority,majority,True,normal_codexrun,0.3,True,False
1789719032.8848798,client_mr,READ_PRIMARY,primary,270,270,269,majority,majority,True,normal_codexrun,0.29,True,False
1789719032.885196,client_mr,READ_SECONDARY,session_secondary,270,270,270,majority,majority,True,normal_codexrun,0.31,True,False
1789719032.895118,client_mr,READ_PRIMARY,primary,271,271,270,majority,majority,True,normal_codexrun,0.49,True,False
1789719032.895545,client_mr,READ_SECONDARY,session_secondary,271,271,271,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.907006,client_mr,READ_PRIMARY,primary,272,272,271,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.9073448,client_mr,READ_SECONDARY,session_secondary,272,272,272,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.920904,client_mr,READ_PRIMARY,primary,273,273,272,majority,majority,True,normal_codexrun,0.3,True,False
1789719032.9212291,client_mr,READ_SECONDARY,session_secondary,273,273,273,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.930115,client_mr,READ_PRIMARY,primary,274,274,273,majority,majority,True,normal_codexrun,0.41,True,False
1789719032.930539,client_mr,READ_SECONDARY,session_secondary,274,274,274,majority,majority,True,normal_codexrun,0.42,True,False
1789719032.944971,client_mr,READ_PRIMARY,primary,275,275,274,majority,majority,True,normal_codexrun,0.37,True,False
1789719032.945365,client_mr,READ_SECONDARY,session_secondary,275,275,275,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.9559538,client_mr,READ_PRIMARY,primary,276,276,275,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.956339,client_mr,READ_SECONDARY,session_secondary,276,276,276,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.966326,client_mr,READ_PRIMARY,primary,277,277,276,majority,majority,True,normal_codexrun,0.38,True,False
1789719032.966666,client_mr,READ_SECONDARY,session_secondary,277,277,277,majority,majority,True,normal_codexrun,0.34,True,False
1789719032.9778602,client_mr,READ_PRIMARY,primary,278,278,277,majority,majority,True,normal_codexrun,0.33,True,False
1789719032.978255,client_mr,READ_SECONDARY,session_secondary,278,278,278,majority,majority,True,normal_codexrun,0.39,True,False
1789719032.992952,client_mr,READ_PRIMARY,primary,279,279,278,majority,majority,True,normal_codexrun,0.32,True,False
1789719032.9933188,client_mr,READ_SECONDARY,session_secondary,279,279,279,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.003278,client_mr,READ_PRIMARY,primary,280,280,279,majority,majority,True,normal_codexrun,0.44,True,False
1789719033.003721,client_mr,READ_SECONDARY,session_secondary,280,280,280,majority,majority,True,normal_codexrun,0.44,True,False
1789719033.014045,client_mr,READ_PRIMARY,primary,281,281,280,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.014396,client_mr,READ_SECONDARY,session_secondary,281,281,281,majority,majority,True,normal_codexrun,0.34,True,False
1789719033.025928,client_mr,READ_PRIMARY,primary,282,282,281,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.026315,client_mr,READ_SECONDARY,session_secondary,282,282,282,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.036235,client_mr,READ_PRIMARY,primary,283,283,282,majority,majority,True,normal_codexrun,0.47,True,False
1789719033.0365949,client_mr,READ_SECONDARY,session_secondary,283,283,283,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.048009,client_mr,READ_PRIMARY,primary,284,284,283,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.0483541,client_mr,READ_SECONDARY,session_secondary,284,284,284,majority,majority,True,normal_codexrun,0.34,True,False
1789719033.06196,client_mr,READ_PRIMARY,primary,285,285,284,majority,majority,True,normal_codexrun,0.41,True,False
1789719033.062377,client_mr,READ_SECONDARY,session_secondary,285,285,285,majority,majority,True,normal_codexrun,0.41,True,False
1789719033.072053,client_mr,READ_PRIMARY,primary,286,286,285,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.0724502,client_mr,READ_SECONDARY,session_secondary,286,286,286,majority,majority,True,normal_codexrun,0.39,True,False
1789719033.084074,client_mr,READ_PRIMARY,primary,287,287,286,majority,majority,True,normal_codexrun,0.41,True,False
1789719033.08444,client_mr,READ_SECONDARY,session_secondary,287,287,287,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.095925,client_mr,READ_PRIMARY,primary,288,288,287,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.09626,client_mr,READ_SECONDARY,session_secondary,288,288,288,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.1100092,client_mr,READ_PRIMARY,primary,289,289,288,majority,majority,True,normal_codexrun,0.97,True,False
1789719033.1104379,client_mr,READ_SECONDARY,session_secondary,289,289,289,majority,majority,True,normal_codexrun,0.42,True,False
1789719033.1162932,client_mr,READ_PRIMARY,primary,290,290,289,majority,majority,True,normal_codexrun,0.53,True,False
1789719033.11678,client_mr,READ_SECONDARY,session_secondary,290,290,290,majority,majority,True,normal_codexrun,0.47,True,False
1789719033.127927,client_mr,READ_PRIMARY,primary,291,291,290,majority,majority,True,normal_codexrun,0.3,True,False
1789719033.1282802,client_mr,READ_SECONDARY,session_secondary,291,291,291,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.1379719,client_mr,READ_PRIMARY,primary,292,292,291,majority,majority,True,normal_codexrun,0.31,True,False
1789719033.1383302,client_mr,READ_SECONDARY,session_secondary,292,292,292,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.150251,client_mr,READ_PRIMARY,primary,293,293,292,majority,majority,True,normal_codexrun,0.47,True,False
1789719033.150622,client_mr,READ_SECONDARY,session_secondary,293,293,293,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.1619399,client_mr,READ_PRIMARY,primary,294,294,293,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.162343,client_mr,READ_SECONDARY,session_secondary,294,294,294,majority,majority,True,normal_codexrun,0.4,True,False
1789719033.176057,client_mr,READ_PRIMARY,primary,295,295,294,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.176383,client_mr,READ_SECONDARY,session_secondary,295,295,295,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.1859572,client_mr,READ_PRIMARY,primary,296,296,295,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.18634,client_mr,READ_SECONDARY,session_secondary,296,296,296,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.2001522,client_mr,READ_PRIMARY,primary,297,297,296,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.20051,client_mr,READ_SECONDARY,session_secondary,297,297,297,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.212227,client_mr,READ_PRIMARY,primary,298,298,297,majority,majority,True,normal_codexrun,0.48,True,False
1789719033.212615,client_mr,READ_SECONDARY,session_secondary,298,298,298,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.223928,client_mr,READ_PRIMARY,primary,299,299,298,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.224258,client_mr,READ_SECONDARY,session_secondary,299,299,299,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.23389,client_mr,READ_PRIMARY,primary,300,300,299,majority,majority,True,normal_codexrun,0.34,True,False
1789719033.2343209,client_mr,READ_SECONDARY,session_secondary,300,300,300,majority,majority,True,normal_codexrun,0.43,True,False
1789719033.251997,client_mr,READ_PRIMARY,primary,301,301,300,majority,majority,True,normal_codexrun,0.47,True,False
1789719033.252386,client_mr,READ_SECONDARY,session_secondary,301,301,301,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.261929,client_mr,READ_PRIMARY,primary,302,302,301,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.262263,client_mr,READ_SECONDARY,session_secondary,302,302,302,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.2721221,client_mr,READ_PRIMARY,primary,303,303,302,majority,majority,True,normal_codexrun,0.43,True,False
1789719033.272568,client_mr,READ_SECONDARY,session_secondary,303,303,303,majority,majority,True,normal_codexrun,0.44,True,False
1789719033.285988,client_mr,READ_PRIMARY,primary,304,304,303,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.2863848,client_mr,READ_SECONDARY,session_secondary,304,304,304,majority,majority,True,normal_codexrun,0.39,True,False
1789719033.298024,client_mr,READ_PRIMARY,primary,305,305,304,majority,majority,True,normal_codexrun,0.39,True,False
1789719033.298424,client_mr,READ_SECONDARY,session_secondary,305,305,305,majority,majority,True,normal_codexrun,0.39,True,False
1789719033.313236,client_mr,READ_PRIMARY,primary,306,306,305,majority,majority,True,normal_codexrun,0.48,True,False
1789719033.313626,client_mr,READ_SECONDARY,session_secondary,306,306,306,majority,majority,True,normal_codexrun,0.38,True,False
1789719033.32386,client_mr,READ_PRIMARY,primary,307,307,306,majority,majority,True,normal_codexrun,0.3,True,False
1789719033.324186,client_mr,READ_SECONDARY,session_secondary,307,307,307,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.333842,client_mr,READ_PRIMARY,primary,308,308,307,majority,majority,True,normal_codexrun,0.29,True,False
1789719033.334176,client_mr,READ_SECONDARY,session_secondary,308,308,308,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.34813,client_mr,READ_PRIMARY,primary,309,309,308,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.348504,client_mr,READ_SECONDARY,session_secondary,309,309,309,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.357981,client_mr,READ_PRIMARY,primary,310,310,309,majority,majority,True,normal_codexrun,0.3,True,False
1789719033.35831,client_mr,READ_SECONDARY,session_secondary,310,310,310,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.367954,client_mr,READ_PRIMARY,primary,311,311,310,majority,majority,True,normal_codexrun,0.29,True,False
1789719033.368277,client_mr,READ_SECONDARY,session_secondary,311,311,311,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.378187,client_mr,READ_PRIMARY,primary,312,312,311,majority,majority,True,normal_codexrun,0.45,True,False
1789719033.378599,client_mr,READ_SECONDARY,session_secondary,312,312,312,majority,majority,True,normal_codexrun,0.41,True,False
1789719033.3901582,client_mr,READ_PRIMARY,primary,313,313,312,majority,majority,True,normal_codexrun,0.44,True,False
1789719033.390534,client_mr,READ_SECONDARY,session_secondary,313,313,313,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.401972,client_mr,READ_PRIMARY,primary,314,314,313,majority,majority,True,normal_codexrun,0.28,True,False
1789719033.402303,client_mr,READ_SECONDARY,session_secondary,314,314,314,majority,majority,True,normal_codexrun,0.33,True,False
1789719033.412072,client_mr,READ_PRIMARY,primary,315,315,314,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.412389,client_mr,READ_SECONDARY,session_secondary,315,315,315,majority,majority,True,normal_codexrun,0.31,True,False
1789719033.424115,client_mr,READ_PRIMARY,primary,316,316,315,majority,majority,True,normal_codexrun,0.37,True,False
1789719033.424454,client_mr,READ_SECONDARY,session_secondary,316,316,316,majority,majority,True,normal_codexrun,0.34,True,False
1789719033.439997,client_mr,READ_PRIMARY,primary,317,317,316,majority,majority,True,normal_codexrun,0.41,True,False
1789719033.440514,client_mr,READ_SECONDARY,session_secondary,317,317,317,majority,majority,True,normal_codexrun,0.51,True,False
1789719033.450049,client_mr,READ_PRIMARY,primary,318,318,317,majority,majority,True,normal_codexrun,0.32,True,False
1789719033.450409,client_mr,READ_SECONDARY,session_secondary,318,318,318,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.463475,client_mr,READ_PRIMARY,primary,319,319,318,majority,majority,True,normal_codexrun,1.05,True,False
1789719033.464229,client_mr,READ_SECONDARY,session_secondary,319,319,319,majority,majority,True,normal_codexrun,0.74,True,False
1789719033.469951,client_mr,READ_PRIMARY,primary,320,320,319,majority,majority,True,normal_codexrun,0.35,True,False
1789719033.470378,client_mr,READ_SECONDARY,session_secondary,320,320,320,majority,majority,True,normal_codexrun,0.42,True,False
1789719033.482529,client_mr,READ_PRIMARY,primary,321,321,320,majority,majority,True,normal_codexrun,0.71,True,False
1789719033.482962,client_mr,READ_SECONDARY,session_secondary,321,321,321,majority,majority,True,normal_codexrun,0.42,True,False
1789719033.490922,client_mr,READ_PRIMARY,primary,322,322,321,majority,majority,True,normal_codexrun,0.42,True,False
1789719033.491294,client_mr,READ_SECONDARY,session_secondary,322,322,322,majority,majority,True,normal_codexrun,0.36,True,False
1789719033.5008771,client_mr,READ_PRIMARY,primary,323,323,322,majority,majority,True,normal_codexrun,0.31,True,False
1789719033.5012228,client_mr,READ_SECONDARY,session_secondary,323,323,323,majority,majority,True,normal_codexrun,0.34,True,False
1789719033.515496,client_mr,READ_PRIMARY,primary,324,324,323,majority,majority,True,normal_codexrun,0.48,True,False
1789719033.516084,client_mr,READ_SECONDARY,session_secondary,324,324,324,majority,majority,True,normal_codexrun,0.58,True,False
1789719033.525951,client_mr,READ_PRIMARY,primary,325,325,324,majority,majority,True,normal_codexrun,0.3,True,False
1789719033.52624,client_mr,READ_SECONDARY,session_secondary,325,325,325,majority,majority,True,normal_codexrun,0.29,True,False
1789719033.535889,client_mr,READ_PRIMARY,primary,326,326,325,majority,majority,True,normal_codexrun,0.3,True,False
