repeat,model,scenario,profile,phase,attempts,eligible,violations,errors,not_observed,coverage,violation_rate,successful_mr_reads,mr_read_regressions,eligible_workload_p50_ms,eligible_workload_p95_ms,folder
3,wfr,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,549.828,549.828,20260918T143855Z_c83875e0_wfr_failure_majority
3,wfr,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,20.248,23.539,20260918T143855Z_c83875e0_wfr_failure_majority
3,wfr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,19.755,22.364,20260918T143855Z_c83875e0_wfr_failure_majority
3,mw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.335,18.232,20260918T143926Z_13426b02_mw_normal_causal
3,mw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,16.335,18.232,20260918T143926Z_13426b02_mw_normal_causal
3,mw,partition,weak,overall,1000,986,0,1,13,0.986,0.0,0,0,27.006,112.911,20260918T143945Z_82d8f753_mw_partition_weak
3,mw,partition,weak,normal,199,199,0,0,0,1.0,0.0,0,0,25.402,27.683,20260918T143945Z_82d8f753_mw_partition_weak
3,mw,partition,weak,transition,1,0,0,1,0,0.0,,0,0,,,20260918T143945Z_82d8f753_mw_partition_weak
3,mw,partition,weak,fault,399,386,0,0,13,0.9674185463659147,0.0,0,0,99.008,114.696,20260918T143945Z_82d8f753_mw_partition_weak
3,mw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,25.683,28.314,20260918T143945Z_82d8f753_mw_partition_weak
3,mw,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,16.894,20.123,20260918T144118Z_a708f98c_mw_partition_majority
3,mw,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,16.834,19.166,20260918T144118Z_a708f98c_mw_partition_majority
3,mw,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260918T144118Z_a708f98c_mw_partition_majority
3,mw,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,17.1,21.822,20260918T144118Z_a708f98c_mw_partition_majority
3,mw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,16.714,19.367,20260918T144118Z_a708f98c_mw_partition_majority
3,wfr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.769,22.296,20260918T144150Z_0022f965_wfr_normal_causal
3,wfr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,19.769,22.296,20260918T144150Z_0022f965_wfr_normal_causal
3,mr,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,13.023,16.073,20260918T144212Z_5f59f2ca_mr_failure_causal
3,mr,failure,causal,normal,199,199,0,0,0,1.0,0.0,398,0,13.117,15.699,20260918T144212Z_5f59f2ca_mr_failure_causal
3,mr,failure,causal,transition,1,1,0,0,0,1.0,0.0,2,0,19.596,19.596,20260918T144212Z_5f59f2ca_mr_failure_causal
3,mr,failure,causal,fault,399,399,0,0,0,1.0,0.0,798,0,13.038,15.848,20260918T144212Z_5f59f2ca_mr_failure_causal
3,mr,failure,causal,recovery,401,401,0,0,0,1.0,0.0,802,0,12.931,17.839,20260918T144212Z_5f59f2ca_mr_failure_causal
3,mr,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,2000,0,13.219,23.944,20260918T144236Z_fa101381_mr_normal_majority
3,mr,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,2000,0,13.219,23.944,20260918T144236Z_fa101381_mr_normal_majority
3,ryw,partition,weak,overall,1000,999,3,1,0,0.999,0.003003003003003003,0,0,6.239,7.59,20260918T144254Z_80854050_ryw_partition_weak
3,ryw,partition,weak,normal,199,199,3,0,0,1.0,0.01507537688442211,0,0,6.355,14.683,20260918T144254Z_80854050_ryw_partition_weak
3,ryw,partition,weak,transition,1,1,0,0,0,1.0,0.0,0,0,10.82,10.82,20260918T144254Z_80854050_ryw_partition_weak
3,ryw,partition,weak,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,6.291,7.567,20260918T144254Z_80854050_ryw_partition_weak
3,ryw,partition,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,6.107,7.204,20260918T144254Z_80854050_ryw_partition_weak
3,wfr,partition,majority,overall,1000,999,0,1,0,0.999,0.0,0,0,20.096,23.418,20260918T144316Z_f6bef15b_wfr_partition_majority
3,wfr,partition,majority,normal,199,199,0,0,0,1.0,0.0,0,0,19.987,23.095,20260918T144316Z_f6bef15b_wfr_partition_majority
3,wfr,partition,majority,transition,1,0,0,1,0,0.0,,0,0,,,20260918T144316Z_f6bef15b_wfr_partition_majority
3,wfr,partition,majority,fault,399,399,0,0,0,1.0,0.0,0,0,20.575,24.152,20260918T144316Z_f6bef15b_wfr_partition_majority
3,wfr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,19.703,21.841,20260918T144316Z_f6bef15b_wfr_partition_majority
3,mw,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,26.343,32.341,20260918T144351Z_ed049db5_mw_normal_weak
3,mw,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,26.343,32.341,20260918T144351Z_ed049db5_mw_normal_weak
3,mr,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,2000,0,12.837,14.589,20260918T144419Z_81ee65dd_mr_normal_causal
3,mr,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,2000,0,12.837,14.589,20260918T144419Z_81ee65dd_mr_normal_causal
3,ryw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,10.098,12.936,20260918T144434Z_ef9db6c9_ryw_partition_causal
3,ryw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,9.855,11.613,20260918T144434Z_ef9db6c9_ryw_partition_causal
3,ryw,partition,causal,transition,1,1,0,0,0,1.0,0.0,0,0,14.559,14.559,20260918T144434Z_ef9db6c9_ryw_partition_causal
3,ryw,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.181,14.104,20260918T144434Z_ef9db6c9_ryw_partition_causal
3,ryw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,10.094,12.674,20260918T144434Z_ef9db6c9_ryw_partition_causal
3,ryw,failure,weak,overall,1000,1000,197,0,0,1.0,0.197,0,0,6.316,7.364,20260918T144523Z_55a41a5f_ryw_failure_weak
3,ryw,failure,weak,normal,199,199,196,0,0,1.0,0.9849246231155779,0,0,6.343,7.512,20260918T144523Z_55a41a5f_ryw_failure_weak
3,ryw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,9.959,9.959,20260918T144523Z_55a41a5f_ryw_failure_weak
3,ryw,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,6.349,7.316,20260918T144523Z_55a41a5f_ryw_failure_weak
3,ryw,failure,weak,recovery,401,401,1,0,0,1.0,0.0024937655860349127,0,0,6.289,7.324,20260918T144523Z_55a41a5f_ryw_failure_weak
3,mw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.931,24.992,20260918T144541Z_10ad4901_mw_failure_causal
3,mw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,16.754,19.182,20260918T144541Z_10ad4901_mw_failure_causal
3,mw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,550.921,550.921,20260918T144541Z_10ad4901_mw_failure_causal
3,mw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,17.205,20.727,20260918T144541Z_10ad4901_mw_failure_causal
3,mw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,16.785,36.273,20260918T144541Z_10ad4901_mw_failure_causal
3,ryw,normal,majority,overall,1000,1000,2,0,0,1.0,0.002,0,0,9.641,11.044,20260918T144611Z_b54773ea_ryw_normal_majority
3,ryw,normal,majority,normal,1000,1000,2,0,0,1.0,0.002,0,0,9.641,11.044,20260918T144611Z_b54773ea_ryw_normal_majority
3,mr,partition,majority,overall,1000,999,0,1,0,0.999,0.0,1998,0,13.043,15.891,20260918T144623Z_084b1425_mr_partition_majority
3,mr,partition,majority,normal,199,199,0,0,0,1.0,0.0,398,0,12.955,14.593,20260918T144623Z_084b1425_mr_partition_majority
3,mr,partition,majority,transition,1,1,0,0,0,1.0,0.0,2,0,16.601,16.601,20260918T144623Z_084b1425_mr_partition_majority
3,mr,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,13.071,16.317,20260918T144623Z_084b1425_mr_partition_majority
3,mr,partition,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,13.111,15.655,20260918T144623Z_084b1425_mr_partition_majority
3,wfr,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,28.232,32.158,20260918T144715Z_7d0c7ce4_wfr_normal_weak
3,wfr,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,0,0,28.232,32.158,20260918T144715Z_7d0c7ce4_wfr_normal_weak
3,ryw,partition,majority,overall,1000,999,3,1,0,0.999,0.003003003003003003,0,0,9.919,11.952,20260918T144745Z_809a9e53_ryw_partition_majority
3,ryw,partition,majority,normal,199,199,3,0,0,1.0,0.01507537688442211,0,0,9.851,11.984,20260918T144745Z_809a9e53_ryw_partition_majority
3,ryw,partition,majority,transition,1,1,0,0,0,1.0,0.0,0,0,16.241,16.241,20260918T144745Z_809a9e53_ryw_partition_majority
3,ryw,partition,majority,fault,399,398,0,1,0,0.9974937343358395,0.0,0,0,10.12,12.887,20260918T144745Z_809a9e53_ryw_partition_majority
3,ryw,partition,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,9.822,10.913,20260918T144745Z_809a9e53_ryw_partition_majority
3,mw,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,16.218,17.745,20260918T144811Z_a8710217_mw_normal_majority
3,mw,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,16.218,17.745,20260918T144811Z_a8710217_mw_normal_majority
3,mw,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,16.987,21.33,20260918T144830Z_29b78f14_mw_partition_causal
3,mw,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,16.975,19.301,20260918T144830Z_29b78f14_mw_partition_causal
3,mw,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260918T144830Z_29b78f14_mw_partition_causal
3,mw,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,17.376,22.173,20260918T144830Z_29b78f14_mw_partition_causal
3,mw,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,16.626,20.41,20260918T144830Z_29b78f14_mw_partition_causal
3,mr,partition,weak,overall,1000,999,0,1,0,0.999,0.0,1998,0,9.441,10.941,20260918T144926Z_541e6983_mr_partition_weak
3,mr,partition,weak,normal,199,199,0,0,0,1.0,0.0,398,0,9.536,11.146,20260918T144926Z_541e6983_mr_partition_weak
3,mr,partition,weak,transition,1,1,0,0,0,1.0,0.0,2,0,13.909,13.909,20260918T144926Z_541e6983_mr_partition_weak
3,mr,partition,weak,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,9.393,11.052,20260918T144926Z_541e6983_mr_partition_weak
3,mr,partition,weak,recovery,401,401,0,0,0,1.0,0.0,802,0,9.443,10.697,20260918T144926Z_541e6983_mr_partition_weak
3,ryw,failure,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,9.901,12.283,20260918T144951Z_7ebc0577_ryw_failure_causal
3,ryw,failure,causal,normal,199,199,0,0,0,1.0,0.0,0,0,9.804,12.22,20260918T144951Z_7ebc0577_ryw_failure_causal
3,ryw,failure,causal,transition,1,1,0,0,0,1.0,0.0,0,0,13.581,13.581,20260918T144951Z_7ebc0577_ryw_failure_causal
3,ryw,failure,causal,fault,399,399,0,0,0,1.0,0.0,0,0,10.044,12.597,20260918T144951Z_7ebc0577_ryw_failure_causal
3,ryw,failure,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,9.824,11.965,20260918T144951Z_7ebc0577_ryw_failure_causal
3,mw,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,27.505,112.672,20260918T145012Z_89f443ce_mw_failure_weak
3,mw,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,27.051,29.326,20260918T145012Z_89f443ce_mw_failure_weak
3,mw,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,137.537,137.537,20260918T145012Z_89f443ce_mw_failure_weak
3,mw,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,99.305,113.695,20260918T145012Z_89f443ce_mw_failure_weak
3,mw,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,25.252,27.895,20260918T145012Z_89f443ce_mw_failure_weak
3,mr,normal,weak,overall,1000,1000,0,0,0,1.0,0.0,2000,0,9.363,10.632,20260918T145120Z_87429a76_mr_normal_weak
3,mr,normal,weak,normal,1000,1000,0,0,0,1.0,0.0,2000,0,9.363,10.632,20260918T145120Z_87429a76_mr_normal_weak
3,wfr,partition,causal,overall,1000,999,0,1,0,0.999,0.0,0,0,19.923,23.015,20260918T145132Z_5c93a978_wfr_partition_causal
3,wfr,partition,causal,normal,199,199,0,0,0,1.0,0.0,0,0,19.701,22.01,20260918T145132Z_5c93a978_wfr_partition_causal
3,wfr,partition,causal,transition,1,0,0,1,0,0.0,,0,0,,,20260918T145132Z_5c93a978_wfr_partition_causal
3,wfr,partition,causal,fault,399,399,0,0,0,1.0,0.0,0,0,20.491,24.045,20260918T145132Z_5c93a978_wfr_partition_causal
3,wfr,partition,causal,recovery,401,401,0,0,0,1.0,0.0,0,0,19.635,21.582,20260918T145132Z_5c93a978_wfr_partition_causal
3,mr,partition,causal,overall,1000,997,0,3,0,0.997,0.0,1996,0,13.169,16.0,20260918T145231Z_17b31e4c_mr_partition_causal
3,mr,partition,causal,normal,199,199,0,0,0,1.0,0.0,398,0,12.994,14.728,20260918T145231Z_17b31e4c_mr_partition_causal
3,mr,partition,causal,transition,1,1,0,0,0,1.0,0.0,2,0,17.951,17.951,20260918T145231Z_17b31e4c_mr_partition_causal
3,mr,partition,causal,fault,399,398,0,1,0,0.9974937343358395,0.0,796,0,13.432,17.077,20260918T145231Z_17b31e4c_mr_partition_causal
3,mr,partition,causal,recovery,401,399,0,2,0,0.9950124688279302,0.0,800,0,13.049,15.294,20260918T145231Z_17b31e4c_mr_partition_causal
3,ryw,failure,majority,overall,1000,1000,1,0,0,1.0,0.001,0,0,9.909,12.215,20260918T145329Z_d76376d7_ryw_failure_majority
3,ryw,failure,majority,normal,199,199,1,0,0,1.0,0.005025125628140704,0,0,9.597,11.103,20260918T145329Z_d76376d7_ryw_failure_majority
3,ryw,failure,majority,transition,1,1,0,0,0,1.0,0.0,0,0,12.541,12.541,20260918T145329Z_d76376d7_ryw_failure_majority
3,ryw,failure,majority,fault,399,399,0,0,0,1.0,0.0,0,0,10.277,12.875,20260918T145329Z_d76376d7_ryw_failure_majority
3,ryw,failure,majority,recovery,401,401,0,0,0,1.0,0.0,0,0,9.796,11.698,20260918T145329Z_d76376d7_ryw_failure_majority
3,wfr,normal,majority,overall,1000,1000,0,0,0,1.0,0.0,0,0,19.5,21.539,20260918T145350Z_d639b21a_wfr_normal_majority
3,wfr,normal,majority,normal,1000,1000,0,0,0,1.0,0.0,0,0,19.5,21.539,20260918T145350Z_d639b21a_wfr_normal_majority
3,wfr,failure,weak,overall,1000,1000,0,0,0,1.0,0.0,0,0,29.979,112.804,20260918T145412Z_322bb369_wfr_failure_weak
3,wfr,failure,weak,normal,199,199,0,0,0,1.0,0.0,0,0,29.196,32.162,20260918T145412Z_322bb369_wfr_failure_weak
3,wfr,failure,weak,transition,1,1,0,0,0,1.0,0.0,0,0,563.718,563.718,20260918T145412Z_322bb369_wfr_failure_weak
3,wfr,failure,weak,fault,399,399,0,0,0,1.0,0.0,0,0,101.438,115.292,20260918T145412Z_322bb369_wfr_failure_weak
3,wfr,failure,weak,recovery,401,401,0,0,0,1.0,0.0,0,0,28.432,31.343,20260918T145412Z_322bb369_wfr_failure_weak
3,ryw,normal,causal,overall,1000,1000,0,0,0,1.0,0.0,0,0,9.598,10.891,20260918T145523Z_6e3303b0_ryw_normal_causal
3,ryw,normal,causal,normal,1000,1000,0,0,0,1.0,0.0,0,0,9.598,10.891,20260918T145523Z_6e3303b0_ryw_normal_causal
3,ryw,normal,weak,overall,1000,1000,3,0,0,1.0,0.003,0,0,6.144,7.091,20260918T145535Z_7097efaa_ryw_normal_weak
3,ryw,normal,weak,normal,1000,1000,3,0,0,1.0,0.003,0,0,6.144,7.091,20260918T145535Z_7097efaa_ryw_normal_weak
3,mr,failure,majority,overall,1000,1000,0,0,0,1.0,0.0,2000,0,13.168,15.577,20260918T145543Z_1da2a0b0_mr_failure_majority
3,mr,failure,majority,normal,199,199,0,0,0,1.0,0.0,398,0,13.235,14.972,20260918T145543Z_1da2a0b0_mr_failure_majority
3,mr,failure,majority,transition,1,1,0,0,0,1.0,0.0,2,0,15.772,15.772,20260918T145543Z_1da2a0b0_mr_failure_majority
3,mr,failure,majority,fault,399,399,0,0,0,1.0,0.0,798,0,13.222,16.034,20260918T145543Z_1da2a0b0_mr_failure_majority
3,mr,failure,majority,recovery,401,401,0,0,0,1.0,0.0,802,0,13.002,15.486,20260918T145543Z_1da2a0b0_mr_failure_majority
